"(PDH-CSV 4.0) (E. South America Standard Time)(180)","\\star04\nvidia gpu(#1 tesla m2050 (id=768))\% gpu usage","\\star04\nvidia gpu(#0 tesla m2050 (id=512))\% gpu usage"
"02/17/2014 16:03:52.756","0","0"
"02/17/2014 16:03:52.756","0","0"
"02/17/2014 16:04:03.928","0","0"
