"(PDH-CSV 4.0) (E. South America Standard Time)(180)","\\star04\nvidia gpu(#1 tesla m2050 (id=768))\temperature (ºc)","\\star04\nvidia gpu(#0 tesla m2050 (id=512))\temperature (ºc)"
"02/17/2014 16:04:32.631","0","0"
"02/17/2014 16:04:32.631","0","0"
"02/17/2014 16:04:43.928","0","0"
"02/17/2014 16:04:55.006","0","0"
"02/17/2014 16:05:05.975","0","0"
