"(PDH-CSV 4.0) (E. South America Standard Time)(180)","\\star04\nvidia gpu(#1 tesla m2050 (id=768))\core clock (mhz)","\\star04\nvidia gpu(#0 tesla m2050 (id=512))\core clock (mhz)"
"02/17/2014 16:04:35.256","0","540"
"02/17/2014 16:04:35.256","0","540"
"02/17/2014 16:04:46.459","0","1147"
"02/17/2014 16:04:57.506","0","1147"
"02/17/2014 16:05:08.413","0","1147"
